Model,Rank,Program,Time,Space,Value,Requested_rank
weighted_CPVAE,10,CPVAE4,6h,SI5,0.0100728441029787,8
weighted_CPVAE,10,CPVAE4,6h,SI6,-0.0273129399865865,8
weighted_CPVAE,10,CPVAE4,6h,SI7,-0.0311269033700227,8
weighted_CPVAE,10,CPVAE4,6h,SI8,-0.0229834225028753,8
weighted_CPVAE,10,CPVAE4,6h,SI9,-0.0226877313107252,8
weighted_CPVAE,10,CPVAE4,6h,ce,0.0108160069212317,8
weighted_CPVAE,10,CPVAE4,6h,co,-0.0048921923153102,8
weighted_CPVAE,10,CPVAE4,12h,st,0.052327960729599,8
weighted_CPVAE,10,CPVAE4,12h,SI1,0.0413299202919006,8
weighted_CPVAE,10,CPVAE4,12h,SI2,0.0429972633719444,8
weighted_CPVAE,10,CPVAE4,12h,SI3,0.0441211871802806,8
weighted_CPVAE,10,CPVAE4,12h,SI4,0.0417978167533874,8
weighted_CPVAE,10,CPVAE4,12h,SI5,0.0042085424065589,8
weighted_CPVAE,10,CPVAE4,12h,SI6,-0.0114116398617625,8
weighted_CPVAE,10,CPVAE4,12h,SI7,-0.0130051551386713,8
weighted_CPVAE,10,CPVAE4,12h,SI8,-0.0096027208492159,8
weighted_CPVAE,10,CPVAE4,12h,SI9,-0.0094791781157255,8
weighted_CPVAE,10,CPVAE4,12h,ce,0.0045190439559519,8
weighted_CPVAE,10,CPVAE4,12h,co,-0.0020440104417502,8
weighted_CPVAE,10,CPVAE4,24h,st,-0.0227196346968412,8
weighted_CPVAE,10,CPVAE4,24h,SI1,-0.0179445296525955,8
weighted_CPVAE,10,CPVAE4,24h,SI2,-0.0186684541404247,8
weighted_CPVAE,10,CPVAE4,24h,SI3,-0.0191564373672008,8
weighted_CPVAE,10,CPVAE4,24h,SI4,-0.0181476790457963,8
weighted_CPVAE,10,CPVAE4,24h,SI5,-0.0018272552406415,8
weighted_CPVAE,10,CPVAE4,24h,SI6,0.0049546798691153,8
weighted_CPVAE,10,CPVAE4,24h,SI7,0.0056465482339262,8
weighted_CPVAE,10,CPVAE4,24h,SI8,0.0041692871600389,8
weighted_CPVAE,10,CPVAE4,24h,SI9,0.0041156481020152,8
weighted_CPVAE,10,CPVAE4,24h,ce,-0.0019620682578533,8
weighted_CPVAE,10,CPVAE4,24h,co,0.0008874637424014,8
PCA,10,PC5,1h,st,0.0136321565739543,8
PCA,10,PC5,1h,SI1,1.03018400473661,8
PCA,10,PC5,1h,SI2,0.0790653728192033,8
PCA,10,PC5,1h,SI3,-0.3986576584205667,8
PCA,10,PC5,1h,SI4,-0.4667922127708235,8
PCA,10,PC5,1h,SI5,-0.5172737656768259,8
PCA,10,PC5,1h,SI6,-0.5611595436474247,8
PCA,10,PC5,1h,SI7,-0.5096875446704804,8
PCA,10,PC5,1h,SI8,-0.4851095104375031,8
PCA,10,PC5,1h,SI9,-0.3258677483575609,8
PCA,10,PC5,1h,ce,0.3752140292500622,8
PCA,10,PC5,1h,co,0.4109431601144377,8
PCA,10,PC5,3h,st,-0.2180224127330505,8
PCA,10,PC5,3h,SI1,1.635452628623068,8
PCA,10,PC5,3h,SI2,0.6673606588874536,8
PCA,10,PC5,3h,SI3,0.2086152615566477,8
PCA,10,PC5,3h,SI4,0.649854872888472,8
PCA,10,PC5,3h,SI5,1.1456716795011264,8
PCA,10,PC5,3h,SI6,0.189217525044676,8
PCA,10,PC5,3h,SI7,0.3887869736314816,8
PCA,10,PC5,3h,SI8,0.1535070170713119,8
PCA,10,PC5,3h,SI9,-0.0545977157456111,8
PCA,10,PC5,3h,ce,-0.5241230999613057,8
PCA,10,PC5,3h,co,-0.581167216032509,8
PCA,10,PC5,6h,st,0.7024154666093795,8
PCA,10,PC5,6h,SI1,0.887795271433453,8
PCA,10,PC5,6h,SI2,1.164890582211563,8
PCA,10,PC5,6h,SI3,0.9885758805912028,8
PCA,10,PC5,6h,SI4,1.1290538190865538,8
PCA,10,PC5,6h,SI5,0.5205982335433106,8
PCA,10,PC5,6h,SI6,-0.4618700872301796,8
PCA,10,PC5,6h,SI7,-0.5251381746305958,8
PCA,10,PC5,6h,SI8,-0.4492714050847644,8
PCA,10,PC5,6h,SI9,-0.5300559378484639,8
PCA,10,PC5,6h,ce,-0.1343773295551586,8
PCA,10,PC5,6h,co,-0.2950113059688073,8
PCA,10,PC5,12h,st,0.0312654900587206,8
PCA,10,PC5,12h,SI1,0.6719243966885344,8
PCA,10,PC5,12h,SI2,0.7335182100029,8
PCA,10,PC5,12h,SI3,0.6014690080062943,8
PCA,10,PC5,12h,SI4,0.0640181951664385,8
PCA,10,PC5,12h,SI5,-0.4302588840510834,8
PCA,10,PC5,12h,SI6,-0.6235381615355587,8
PCA,10,PC5,12h,SI7,-0.6740630280433222,8
PCA,10,PC5,12h,SI8,-0.4871597387440983,8
PCA,10,PC5,12h,SI9,-0.5704383253677583,8
PCA,10,PC5,12h,ce,-0.3937205010783478,8
PCA,10,PC5,12h,co,-0.4610257086403593,8
PCA,10,PC5,24h,st,0.0452123732166291,8
PCA,10,PC5,24h,SI1,0.0784950959832041,8
PCA,10,PC5,24h,SI2,-0.1123292897007382,8
PCA,10,PC5,24h,SI3,-0.2014846588560417,8
PCA,10,PC5,24h,SI4,-0.3900537071722486,8
PCA,10,PC5,24h,SI5,-0.4326219369985887,8
PCA,10,PC5,24h,SI6,-0.473038156370589,8
PCA,10,PC5,24h,SI7,-0.5082307280695165,8
PCA,10,PC5,24h,SI8,-0.5252119795507446,8
PCA,10,PC5,24h,SI9,-0.4112469956643671,8
PCA,10,PC5,24h,ce,-0.4362717437037907,8
PCA,10,PC5,24h,co,-0.3978611509779026,8
CP,10,CP5,1h,st,0.0131050079956456,8
CP,10,CP5,1h,SI1,0.0182727332937862,8
CP,10,CP5,1h,SI2,0.0218362834096917,8
CP,10,CP5,1h,SI3,0.0157912101548816,8
CP,10,CP5,1h,SI4,0.0106246286955285,8
CP,10,CP5,1h,SI5,0.0024522351781302,8
CP,10,CP5,1h,SI6,0.0023168318759392,8
CP,10,CP5,1h,SI7,0.0008174354829353,8
CP,10,CP5,1h,SI8,0.0008882050229757,8
CP,10,CP5,1h,SI9,-5.375294706699752e-05,8
CP,10,CP5,1h,ce,0.0014833897373971,8
CP,10,CP5,1h,co,0.0012854700024038,8
CP,10,CP5,3h,st,0.7191772320977066,8
CP,10,CP5,3h,SI1,1.0027718989146168,8
CP,10,CP5,3h,SI2,1.1983325662297315,8
CP,10,CP5,3h,SI3,0.8665907578564199,8
CP,10,CP5,3h,SI4,0.5830588626771466,8
CP,10,CP5,3h,SI5,0.134573874998497,8
CP,10,CP5,3h,SI6,0.1271432063473279,8
CP,10,CP5,3h,SI7,0.0448592620646437,8
CP,10,CP5,3h,SI8,0.0487429561409805,8
CP,10,CP5,3h,SI9,-0.0029498567037564,8
CP,10,CP5,3h,ce,0.081405530299403,8
CP,10,CP5,3h,co,0.0705440819708462,8
CP,10,CP5,6h,st,-0.4284162915391776,8
CP,10,CP5,6h,SI1,-0.5973545866289794,8
CP,10,CP5,6h,SI2,-0.7138507326731104,8
CP,10,CP5,6h,SI3,-0.5162310237214707,8
CP,10,CP5,6h,SI4,-0.3473301219069422,8
CP,10,CP5,6h,SI5,-0.0801661091199285,8
CP,10,CP5,6h,SI6,-0.075739634858633,8
CP,10,CP5,6h,SI7,-0.0267228130107264,8
CP,10,CP5,6h,SI8,-0.0290363426101045,8
CP,10,CP5,6h,SI9,0.0017572395415093,8
CP,10,CP5,6h,ce,-0.0484935476891073,8
CP,10,CP5,6h,co,-0.0420233464563846,8
CP,10,CP5,12h,st,-0.2924780170495927,8
CP,10,CP5,12h,SI1,-0.4078114871519679,8
CP,10,CP5,12h,SI2,-0.487342920624057,8
CP,10,CP5,12h,SI3,-0.3524287687918836,8
CP,10,CP5,12h,SI4,-0.2371208269227221,8
CP,10,CP5,12h,SI5,-0.054729068648954,8
CP,10,CP5,12h,SI6,-0.0517071331156122,8
CP,10,CP5,12h,SI7,-0.018243553090113,8
CP,10,CP5,12h,SI8,-0.0198229901072736,8
CP,10,CP5,12h,SI9,0.0011996601126798,8
CP,10,CP5,12h,ce,-0.033106342937738,8
CP,10,CP5,12h,co,-0.0286891635170868,8
CP,10,CP5,24h,st,0.0098047618543723,8
CP,10,CP5,24h,SI1,0.0136710941674788,8
CP,10,CP5,24h,SI2,0.0163372322006783,8
CP,10,CP5,24h,SI3,0.0118144952687098,8
CP,10,CP5,24h,SI4,0.0079490187404235,8
CP,10,CP5,24h,SI5,0.001834686551925,8
CP,10,CP5,24h,SI6,0.0017333819870809,8
CP,10,CP5,24h,SI7,0.0006115799581471,8
CP,10,CP5,24h,SI8,0.0006645275402371,8
CP,10,CP5,24h,SI9,-4.021629327793675e-05,8
CP,10,CP5,24h,ce,0.0011098263440382,8
CP,10,CP5,24h,co,0.0009617489168031,8
VAE,10,VAE5,1h,st,0.0867854207754135,8
VAE,10,VAE5,1h,SI1,-0.0061858892440795,8
VAE,10,VAE5,1h,SI2,0.0093077421188354,8
VAE,10,VAE5,1h,SI3,0.089706540107727,8
VAE,10,VAE5,1h,SI4,0.0628034472465515,8
VAE,10,VAE5,1h,SI5,0.0710706114768982,8
VAE,10,VAE5,1h,SI6,0.0518212914466857,8
VAE,10,VAE5,1h,SI7,0.0835790932178497,8
VAE,10,VAE5,1h,SI8,0.1157483160495758,8
VAE,10,VAE5,1h,SI9,0.0939063429832458,8
VAE,10,VAE5,1h,ce,0.0310021340847015,8
VAE,10,VAE5,1h,co,0.0443680435419082,8
VAE,10,VAE5,3h,st,0.0835223793983459,8
VAE,10,VAE5,3h,SI1,-0.0313207507133483,8
VAE,10,VAE5,3h,SI2,-0.0529178977012634,8
VAE,10,VAE5,3h,SI3,-0.0645117163658142,8
VAE,10,VAE5,3h,SI4,-0.121038794517517,8
VAE,10,VAE5,3h,SI5,-0.138013482093811,8
VAE,10,VAE5,3h,SI6,-0.0451814383268356,8
VAE,10,VAE5,3h,SI7,-0.0535049438476562,8
VAE,10,VAE5,3h,SI8,0.0261233299970626,8
VAE,10,VAE5,3h,SI9,0.0500295907258987,8
VAE,10,VAE5,3h,ce,0.070628821849823,8
VAE,10,VAE5,3h,co,0.0659709870815277,8
VAE,10,VAE5,6h,st,0.1024331152439117,8
VAE,10,VAE5,6h,SI1,-0.0040810108184814,8
VAE,10,VAE5,6h,SI2,-0.0899515748023986,8
VAE,10,VAE5,6h,SI3,-0.0985524654388427,8
VAE,10,VAE5,6h,SI4,-0.1297944784164428,8
VAE,10,VAE5,6h,SI5,-0.1143322139978408,8
VAE,10,VAE5,6h,SI6,-0.0120671391487121,8
VAE,10,VAE5,6h,SI7,-0.0071661472320556,8
VAE,10,VAE5,6h,SI8,-0.0064276754856109,8
VAE,10,VAE5,6h,SI9,0.0309184789657592,8
VAE,10,VAE5,6h,ce,-0.0842058509588241,8
VAE,10,VAE5,6h,co,0.030485600233078,8
VAE,10,VAE5,12h,st,0.1170835644006729,8
VAE,10,VAE5,12h,SI1,-0.0963828563690185,8
VAE,10,VAE5,12h,SI2,-0.0998885035514831,8
VAE,10,VAE5,12h,SI3,-0.067942202091217,8
VAE,10,VAE5,12h,SI4,-0.1176061034202575,8
VAE,10,VAE5,12h,SI5,-0.0392437577247619,8
VAE,10,VAE5,12h,SI6,-0.0052858293056488,8
VAE,10,VAE5,12h,SI7,-0.0147314667701721,8
VAE,10,VAE5,12h,SI8,-0.0281382203102111,8
VAE,10,VAE5,12h,SI9,-0.0127587914466857,8
VAE,10,VAE5,12h,ce,-0.0352349281311035,8
VAE,10,VAE5,12h,co,0.0106184482574462,8
VAE,10,VAE5,24h,st,-0.0037902146577835,8
VAE,10,VAE5,24h,SI1,0.0003091543912887,8
VAE,10,VAE5,24h,SI2,0.0329206772148609,8
VAE,10,VAE5,24h,SI3,0.0287647247314453,8
VAE,10,VAE5,24h,SI4,0.0159470736980438,8
VAE,10,VAE5,24h,SI5,0.0342400968074798,8
VAE,10,VAE5,24h,SI6,0.0595292150974273,8
VAE,10,VAE5,24h,SI7,0.0410761535167694,8
VAE,10,VAE5,24h,SI8,0.0412279367446899,8
VAE,10,VAE5,24h,SI9,0.071203202009201,8
VAE,10,VAE5,24h,ce,0.0675538182258606,8
VAE,10,VAE5,24h,co,0.0266402065753936,8
weighted_CPVAE,10,CPVAE5,1h,st,0.0011537134414538,8
weighted_CPVAE,10,CPVAE5,1h,SI1,0.0224084425717592,8
weighted_CPVAE,10,CPVAE5,1h,SI2,0.0243884176015853,8
weighted_CPVAE,10,CPVAE5,1h,SI3,0.0084635242819786,8
weighted_CPVAE,10,CPVAE5,1h,SI4,-0.0013053987640887,8
weighted_CPVAE,10,CPVAE5,1h,SI5,-0.0079006031155586,8
weighted_CPVAE,10,CPVAE5,1h,SI6,-0.0093052759766578,8
weighted_CPVAE,10,CPVAE5,1h,SI7,-0.0078927455469965,8
weighted_CPVAE,10,CPVAE5,1h,SI8,-0.0047111106105148,8
weighted_CPVAE,10,CPVAE5,1h,SI9,-0.0025170168373733,8
weighted_CPVAE,10,CPVAE5,1h,ce,-0.003146436298266,8
weighted_CPVAE,10,CPVAE5,1h,co,-0.00361537351273,8
weighted_CPVAE,10,CPVAE5,3h,st,0.0074506136588752,8
weighted_CPVAE,10,CPVAE5,3h,SI1,0.1447124183177948,8
weighted_CPVAE,10,CPVAE5,3h,SI2,0.1574989706277847,8
weighted_CPVAE,10,CPVAE5,3h,SI3,0.054656945168972,8
weighted_CPVAE,10,CPVAE5,3h,SI4,-0.0084301894530653,8
weighted_CPVAE,10,CPVAE5,3h,SI5,-0.0510216318070888,8
weighted_CPVAE,10,CPVAE5,3h,SI6,-0.0600929260253906,8
weighted_CPVAE,10,CPVAE5,3h,SI7,-0.0509708859026432,8
weighted_CPVAE,10,CPVAE5,3h,SI8,-0.0304240770637989,8
weighted_CPVAE,10,CPVAE5,3h,SI9,-0.0162547472864389,8
weighted_CPVAE,10,CPVAE5,3h,ce,-0.0203195009380579,8
weighted_CPVAE,10,CPVAE5,3h,co,-0.023347869515419,8
weighted_CPVAE,10,CPVAE5,6h,st,0.0030083165038377,8
weighted_CPVAE,10,CPVAE5,6h,SI1,0.0584301836788654,8
weighted_CPVAE,10,CPVAE5,6h,SI2,0.0635929778218269,8
weighted_CPVAE,10,CPVAE5,6h,SI3,0.02206870354712,8
weighted_CPVAE,10,CPVAE5,6h,SI4,-0.003403837326914,8
weighted_CPVAE,10,CPVAE5,6h,SI5,-0.0206008814275264,8
weighted_CPVAE,10,CPVAE5,6h,SI6,-0.0242635756731033,8
weighted_CPVAE,10,CPVAE5,6h,SI7,-0.0205803923308849,8
weighted_CPVAE,10,CPVAE5,6h,SI8,-0.0122842565178871,8
weighted_CPVAE,10,CPVAE5,6h,SI9,-0.0065631405450403,8
weighted_CPVAE,10,CPVAE5,6h,ce,-0.0082043558359146,8
weighted_CPVAE,10,CPVAE5,6h,co,-0.0094271134585142,8
weighted_CPVAE,10,CPVAE5,12h,st,0.00720487954095,8
weighted_CPVAE,10,CPVAE5,12h,SI1,0.139939546585083,8
weighted_CPVAE,10,CPVAE5,12h,SI2,0.1523043811321258,8
weighted_CPVAE,10,CPVAE5,12h,SI3,0.0528542660176754,8
weighted_CPVAE,10,CPVAE5,12h,SI4,-0.0081521468237042,8
weighted_CPVAE,10,CPVAE5,12h,SI5,-0.0493388473987579,8
weighted_CPVAE,10,CPVAE5,12h,SI6,-0.0581109561026096,8
weighted_CPVAE,10,CPVAE5,12h,SI7,-0.0492897778749465,8
weighted_CPVAE,10,CPVAE5,12h,SI8,-0.0294206384569406,8
weighted_CPVAE,10,CPVAE5,12h,SI9,-0.0157186388969421,8
weighted_CPVAE,10,CPVAE5,12h,ce,-0.0196493286639451,8
weighted_CPVAE,10,CPVAE5,12h,co,-0.022577816620469,8
weighted_CPVAE,10,CPVAE5,24h,st,0.0014825297985225,8
weighted_CPVAE,10,CPVAE5,24h,SI1,0.0287950057536363,8
weighted_CPVAE,10,CPVAE5,24h,SI2,0.0313392840325832,8
weighted_CPVAE,10,CPVAE5,24h,SI3,0.0108756879344582,8
weighted_CPVAE,10,CPVAE5,24h,SI4,-0.0016774465329945,8
weighted_CPVAE,10,CPVAE5,24h,SI5,-0.0101523296907544,8
weighted_CPVAE,10,CPVAE5,24h,SI6,-0.0119573436677455,8
weighted_CPVAE,10,CPVAE5,24h,SI7,-0.0101422322914004,8
weighted_CPVAE,10,CPVAE5,24h,SI8,-0.0060538100078701,8
weighted_CPVAE,10,CPVAE5,24h,SI9,-0.003234384348616,8
weighted_CPVAE,10,CPVAE5,24h,ce,-0.004043192602694,8
weighted_CPVAE,10,CPVAE5,24h,co,-0.0046457801945507,8
PCA,10,PC6,1h,st,-0.1028351336899783,8
PCA,10,PC6,1h,SI1,0.5846134070458003,8
PCA,10,PC6,1h,SI2,0.0342819480566509,8
PCA,10,PC6,1h,SI3,-0.4362395537701821,8
PCA,10,PC6,1h,SI4,-0.5717335173545199,8
PCA,10,PC6,1h,SI5,-0.6321495706913905,8
PCA,10,PC6,1h,SI6,-0.6625237143953485,8
PCA,10,PC6,1h,SI7,-0.6020773854130466,8
PCA,10,PC6,1h,SI8,-0.5975836274048315,8
PCA,10,PC6,1h,SI9,-0.4367808429872068,8
PCA,10,PC6,1h,ce,0.2924265545626482,8
PCA,10,PC6,1h,co,0.4654064454602568,8
PCA,10,PC6,3h,st,0.2457641590032837,8
PCA,10,PC6,3h,SI1,1.661451724235689,8
PCA,10,PC6,3h,SI2,0.6416504265655667,8
PCA,10,PC6,3h,SI3,0.8647805137082837,8
PCA,10,PC6,3h,SI4,0.4804571394249781,8
PCA,10,PC6,3h,SI5,0.8334372855282701,8
PCA,10,PC6,3h,SI6,0.1832850081489703,8
PCA,10,PC6,3h,SI7,0.4535412192548776,8
PCA,10,PC6,3h,SI8,0.2719521542713345,8
PCA,10,PC6,3h,SI9,0.1622841039099377,8
PCA,10,PC6,3h,ce,-0.4655576465579164,8
PCA,10,PC6,3h,co,-0.5401338189655593,8
PCA,10,PC6,6h,st,-0.2340307223436394,8
PCA,10,PC6,6h,SI1,0.4704138482127381,8
PCA,10,PC6,6h,SI2,0.6351093511121796,8
PCA,10,PC6,6h,SI3,0.8681467111984748,8
PCA,10,PC6,6h,SI4,0.4469021599614404,8
PCA,10,PC6,6h,SI5,0.3677145251900838,8
PCA,10,PC6,6h,SI6,-0.4601317351214603,8
PCA,10,PC6,6h,SI7,-0.5171043866606813,8
PCA,10,PC6,6h,SI8,-0.3828927866655011,8
PCA,10,PC6,6h,SI9,-0.4477313325669375,8
PCA,10,PC6,6h,ce,-0.0746920449134085,8
PCA,10,PC6,6h,co,-0.3013487361388208,8
PCA,10,PC6,12h,st,0.2287919501308313,8
PCA,10,PC6,12h,SI1,1.0765140599274725,8
PCA,10,PC6,12h,SI2,1.096864507087776,8
PCA,10,PC6,12h,SI3,0.996522923850662,8
PCA,10,PC6,12h,SI4,0.2859753233487082,8
PCA,10,PC6,12h,SI5,-0.2985146187136384,8
PCA,10,PC6,12h,SI6,-0.5192100266567612,8
PCA,10,PC6,12h,SI7,-0.5568555262275895,8
PCA,10,PC6,12h,SI8,-0.4043160594728061,8
PCA,10,PC6,12h,SI9,-0.4562822373412529,8
PCA,10,PC6,12h,ce,-0.251957326295041,8
PCA,10,PC6,12h,co,-0.3181477743827658,8
PCA,10,PC6,24h,st,0.0548228051716412,8
PCA,10,PC6,24h,SI1,0.1090187216926987,8
PCA,10,PC6,24h,SI2,-0.0811558128629521,8
PCA,10,PC6,24h,SI3,-0.1566247759042703,8
PCA,10,PC6,24h,SI4,-0.3302048277964092,8
PCA,10,PC6,24h,SI5,-0.3627109928168414,8
PCA,10,PC6,24h,SI6,-0.406709167295773,8
PCA,10,PC6,24h,SI7,-0.45191452885851,8
PCA,10,PC6,24h,SI8,-0.4725434984669587,8
PCA,10,PC6,24h,SI9,-0.4295945889370684,8
PCA,10,PC6,24h,ce,-0.4512256456444091,8
PCA,10,PC6,24h,co,-0.3986150127477813,8
CP,10,CP6,1h,st,-0.2994897416471148,8
CP,10,CP6,1h,SI1,-0.019080936847081,8
CP,10,CP6,1h,SI2,0.1095770572975441,8
CP,10,CP6,1h,SI3,0.1068419114891964,8
CP,10,CP6,1h,SI4,-0.0728171025883682,8
CP,10,CP6,1h,SI5,-0.0663061523206245,8
CP,10,CP6,1h,SI6,0.005426108167784,8
CP,10,CP6,1h,SI7,0.0143038306453124,8
CP,10,CP6,1h,SI8,0.0508737524775306,8
CP,10,CP6,1h,SI9,0.0603779878392149,8
CP,10,CP6,1h,ce,0.0240425006608075,8
CP,10,CP6,1h,co,0.018831489900426,8
CP,10,CP6,3h,st,-2.058546338535575,8
CP,10,CP6,3h,SI1,-0.1311530487367047,8
CP,10,CP6,3h,SI2,0.7531792202523857,8
CP,10,CP6,3h,SI3,0.7343791626672105,8
CP,10,CP6,3h,SI4,-0.5005092297708049,8
CP,10,CP6,3h,SI5,-0.455756134855642,8
CP,10,CP6,3h,SI6,0.0372964197032537,8
CP,10,CP6,3h,SI7,0.0983175518466861,8
CP,10,CP6,3h,SI8,0.3496813490646475,8
CP,10,CP6,3h,SI9,0.4150088250468752,8
CP,10,CP6,3h,ce,0.1652564172393627,8
CP,10,CP6,3h,co,0.1294384721509713,8
CP,10,CP6,6h,st,-1.0348156754843674,8
CP,10,CP6,6h,SI1,-0.0659296456823295,8
CP,10,CP6,6h,SI2,0.3786174976856331,8
CP,10,CP6,6h,SI3,0.3691668509234194,8
CP,10,CP6,6h,SI4,-0.2516022044273672,8
CP,10,CP6,6h,SI5,-0.2291051620835958,8
CP,10,CP6,6h,SI6,0.0187486281099831,8
CP,10,CP6,6h,SI7,0.0494234897323587,8
CP,10,CP6,6h,SI8,0.1757821695158137,8
CP,10,CP6,6h,SI9,0.20862179761684,8
CP,10,CP6,6h,ce,0.0830731511029924,8
CP,10,CP6,6h,co,0.0650677410001169,8
CP,10,CP6,12h,st,0.0845472254775965,8
CP,10,CP6,12h,SI1,0.0053866294753921,8
CP,10,CP6,12h,SI2,-0.0309340684577542,8
CP,10,CP6,12h,SI3,-0.0301619251846636,8
CP,10,CP6,12h,SI4,0.0205565771879364,8
CP,10,CP6,12h,SI5,0.0187185082867018,8
CP,10,CP6,12h,SI6,-0.0015318133709835,8
CP,10,CP6,12h,SI7,-0.0040380321145942,8
CP,10,CP6,12h,SI8,-0.0143618762965087,8
CP,10,CP6,12h,SI9,-0.0170449622870241,8
CP,10,CP6,12h,ce,-0.0067873000031156,8
CP,10,CP6,12h,co,-0.0053162095433853,8
CP,10,CP6,24h,st,-0.0937246271887234,8
CP,10,CP6,24h,SI1,-0.0059713353872114,8
CP,10,CP6,24h,SI2,0.0342918885540687,8
CP,10,CP6,24h,SI3,0.0334359309517004,8
CP,10,CP6,24h,SI4,-0.0227879451079809,8
CP,10,CP6,24h,SI5,-0.0207503581671646,8
CP,10,CP6,24h,SI6,0.0016980880958202,8
CP,10,CP6,24h,SI7,0.0044763509669128,8
CP,10,CP6,24h,SI8,0.0159208240603652,8
CP,10,CP6,24h,SI9,0.0188951527004337,8
CP,10,CP6,24h,ce,0.0075240453937616,8
CP,10,CP6,24h,co,0.0058932715378454,8
VAE,10,VAE6,1h,st,0.0247414708137512,8
VAE,10,VAE6,1h,SI1,-0.1728449165821075,8
VAE,10,VAE6,1h,SI2,-0.19119793176651,8
VAE,10,VAE6,1h,SI3,-0.1784144043922424,8
VAE,10,VAE6,1h,SI4,-0.2859279215335846,8
VAE,10,VAE6,1h,SI5,-0.3332376182079315,8
VAE,10,VAE6,1h,SI6,-0.3152095079421997,8
VAE,10,VAE6,1h,SI7,-0.2337945103645324,8
VAE,10,VAE6,1h,SI8,-0.2168391346931457,8
VAE,10,VAE6,1h,SI9,-0.2201994657516479,8
VAE,10,VAE6,1h,ce,-0.2716267108917236,8
VAE,10,VAE6,1h,co,-0.1885038316249847,8
VAE,10,VAE6,3h,st,0.257381796836853,8
VAE,10,VAE6,3h,SI1,0.3773753046989441,8
VAE,10,VAE6,3h,SI2,0.3526378870010376,8
VAE,10,VAE6,3h,SI3,0.2140601873397827,8
VAE,10,VAE6,3h,SI4,0.1853705644607544,8
VAE,10,VAE6,3h,SI5,-0.0331648588180542,8
VAE,10,VAE6,3h,SI6,-0.1157752722501754,8
VAE,10,VAE6,3h,SI7,-0.1874527633190155,8
VAE,10,VAE6,3h,SI8,-0.0814930200576782,8
VAE,10,VAE6,3h,SI9,-0.0087839365005493,8
VAE,10,VAE6,3h,ce,-0.1365639567375183,8
VAE,10,VAE6,3h,co,-0.1553574502468109,8
VAE,10,VAE6,6h,st,0.4641592800617218,8
VAE,10,VAE6,6h,SI1,0.3666814565658569,8
VAE,10,VAE6,6h,SI2,0.3512361049652099,8
VAE,10,VAE6,6h,SI3,0.241127073764801,8
VAE,10,VAE6,6h,SI4,0.2536894679069519,8
VAE,10,VAE6,6h,SI5,-0.0637317150831222,8
VAE,10,VAE6,6h,SI6,-0.1407792866230011,8
VAE,10,VAE6,6h,SI7,-0.1573871374130249,8
VAE,10,VAE6,6h,SI8,-0.1723083853721618,8
VAE,10,VAE6,6h,SI9,-0.1292453408241272,8
VAE,10,VAE6,6h,ce,-0.1517029851675033,8
VAE,10,VAE6,6h,co,-0.1602954268455505,8
VAE,10,VAE6,12h,st,0.2225895673036575,8
VAE,10,VAE6,12h,SI1,0.312078595161438,8
VAE,10,VAE6,12h,SI2,0.2712478637695312,8
VAE,10,VAE6,12h,SI3,0.2153231501579284,8
VAE,10,VAE6,12h,SI4,0.1077964156866073,8
VAE,10,VAE6,12h,SI5,-0.0543085932731628,8
VAE,10,VAE6,12h,SI6,-0.0862196087837219,8
VAE,10,VAE6,12h,SI7,-0.152057945728302,8
VAE,10,VAE6,12h,SI8,-0.101098895072937,8
VAE,10,VAE6,12h,SI9,-0.1111675500869751,8
VAE,10,VAE6,12h,ce,-0.1594129204750061,8
VAE,10,VAE6,12h,co,-0.1183318495750427,8
VAE,10,VAE6,24h,st,0.1092523783445358,8
VAE,10,VAE6,24h,SI1,0.1949359774589538,8
VAE,10,VAE6,24h,SI2,0.1051738560199737,8
VAE,10,VAE6,24h,SI3,0.0970667451620101,8
VAE,10,VAE6,24h,SI4,0.0626201927661895,8
VAE,10,VAE6,24h,SI5,0.021413654088974,8
VAE,10,VAE6,24h,SI6,0.0550937354564666,8
VAE,10,VAE6,24h,SI7,-0.0075037777423858,8
VAE,10,VAE6,24h,SI8,0.0143546164035797,8
VAE,10,VAE6,24h,SI9,0.0307888388633728,8
VAE,10,VAE6,24h,ce,0.0267101526260375,8
VAE,10,VAE6,24h,co,0.0247257053852081,8
weighted_CPVAE,10,CPVAE6,1h,st,0.073319211602211,8
weighted_CPVAE,10,CPVAE6,1h,SI1,0.0486489422619342,8
weighted_CPVAE,10,CPVAE6,1h,SI2,0.0059118722565472,8
weighted_CPVAE,10,CPVAE6,1h,SI3,0.031163478270173,8
weighted_CPVAE,10,CPVAE6,1h,SI4,0.0736689418554306,8
weighted_CPVAE,10,CPVAE6,1h,SI5,0.0150757068768143,8
weighted_CPVAE,10,CPVAE6,1h,SI6,0.0071256081573665,8
weighted_CPVAE,10,CPVAE6,1h,SI7,-0.002661814680323,8
weighted_CPVAE,10,CPVAE6,1h,SI8,-0.0059883086942136,8
weighted_CPVAE,10,CPVAE6,1h,SI9,-0.0052351308986544,8
weighted_CPVAE,10,CPVAE6,1h,ce,-0.0042395875789225,8
weighted_CPVAE,10,CPVAE6,1h,co,-0.013909799978137,8
weighted_CPVAE,10,CPVAE6,3h,st,-0.1322207152843475,8
weighted_CPVAE,10,CPVAE6,3h,SI1,-0.0877314060926437,8
